"","basisOfRecord","scientificName","family","genus","decimalLongitude","decimalLatitude","stateProvince","year","month","country","catalogNumber","institutionCode","county","locality"
"781","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62203,37.167942,"California",2021,1,"United States of America","OBS1048180618","CLO","Merced","Merced NWR--Auto Loop"
"782","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.63953,39.523064,"California",2021,1,"United States of America","OBS1049779073","CLO","Butte","Nelson Ave. (no forebay)"
"783","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-116.9982,33.097366,"California",2021,1,"United States of America","OBS1071774328","CLO","San Diego","San Diego Zoo Safari Park"
"784","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.49155,34.948727,"California",2021,1,"United States of America","OBS1045859418","CLO","Santa Barbara","Santa Maria WTP"
"785","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-119.59725,35.7487,"California",2021,1,"United States of America","OBS1058897134","CLO","Kern","Kern NWR--South Auto Tour Route"
"786","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.22459,37.49895,"California",2021,1,"United States of America","OBS1048686232","CLO","San Mateo","Bair Island Wildlife Refuge & Trail-Redwood City"
"787","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.82631,33.851315,"California",2021,1,"United States of America","OBS1044328980","CLO","Orange","Upper Santa Ana River--Tustin Ave. to Lakeview Ave."
"788","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.85738,39.50666,"California",2021,1,"United States of America","OBS1056776479","CLO","Butte","Aguas Frias Rd."
"789","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.71718,38.661404,"California",2021,1,"United States of America","OBS1056832557","CLO","Yolo","Woodland Water Pollution Control Facility"
"790","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.44374,38.157692,"California",2021,1,"United States of America","OBS1058708958","CLO","San Joaquin","Woodbridge Ecological Reserve (Isenberg Crane Reserve)"
"791","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27737,33.006096,"California",2021,1,"United States of America","OBS1057933285","CLO","San Diego","San Elijo Lagoon--west of tracks"
"792","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.22184,32.759228,"California",2021,1,"United States of America","OBS1050451272","CLO","San Diego","San Diego River--estuary (Old Sea World Dr.)"
"793","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.84268,33.663727,"California",2021,1,"United States of America","OBS1053623418","CLO","Orange","IRWD San Joaquin Marsh & Wildlife Sanctuary, Irvine"
"794","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.58638,37.975124,"California",2021,1,"United States of America","OBS1054244444","CLO","Contra Costa","Holland Tract"
"795","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.03573,33.702705,"California",2021,1,"United States of America","OBS1060054387","CLO","Orange","Bolsa Chica Wetlands"
"796","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27245,33.003563,"California",2021,1,"United States of America","OBS1044430992","CLO","San Diego","San Elijo Lagoon--Rios Ave. entrance"
"797","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.22184,32.759228,"California",2021,1,"United States of America","OBS1054803016","CLO","San Diego","San Diego River--estuary (Old Sea World Dr.)"
"798","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.92325,37.12515,"California",2021,1,"United States of America","OBS1056959103","CLO","Merced","Volta Wildlife Area"
"799","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1048344055","CLO","Riverside","Salton Sea--North Shore marina"
"800","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.3118,37.89233,"California",2021,1,"United States of America","OBS1057688840","CLO","Alameda","Albany Mudflats"
"801","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1054497599","CLO","Riverside","Salton Sea--North Shore marina"
"802","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1051411770","CLO","Riverside","Salton Sea--North Shore marina"
"803","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.6487,33.161804,"California",2021,1,"United States of America","OBS1054957849","CLO","Imperial","Salton Sea--Lack Rd. at Grubel Rd. seawall"
"804","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.09735,37.555523,"California",2021,1,"United States of America","OBS1052489603","CLO","Alameda","Coyote Hills Regional Park--Bayview Trail"
"805","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.065056,32.555016,"California",2021,1,"United States of America","OBS1062575227","CLO","San Diego","Dairy Mart Rd.--main pond"
"806","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.45038,33.960327,"California",2021,1,"United States of America","OBS1048750384","CLO","Los Angeles","Del Rey Lagoon, Los Angeles US-CA 33.96033, -118.45038"
"807","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.515656,38.166683,"California",2021,1,"United States of America","OBS1048896211","CLO","San Joaquin","Staten Island"
"808","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.25007,37.521053,"California",2021,1,"United States of America","OBS1058768765","CLO","San Mateo","Nob Hill Pond"
"809","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.47034,38.059986,"California",2021,1,"United States of America","OBS1053244236","CLO","San Joaquin","Eight Mile Rd."
"810","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.0465,39.18804,"California",2021,1,"United States of America","OBS1062629527","CLO","Colusa","Colusa National Wildlife Refuge, Colusa US-CA 39.18804, -122.04650"
"811","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.66972,38.593094,"California",2021,1,"United States of America","OBS1062704767","CLO","Yolo","Davis WTP"
"812","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.850105,35.33773,"California",2021,1,"United States of America","OBS1048128740","CLO","San Luis Obispo","Morro Bay Estuary (use more specific location(s) when possible)"
"813","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.71748,38.665752,"California",2021,1,"United States of America","OBS1062473580","CLO","Yolo","Woodland/Davis WTP"
"814","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.22184,32.759228,"California",2021,1,"United States of America","OBS1048555245","CLO","San Diego","San Diego River--estuary (Old Sea World Dr.)"
"815","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.07625,33.99205,"California",2021,1,"United States of America","OBS1048898885","CLO","Los Angeles","San Gabriel Coastal Basin Spreading Grounds--north pond"
"816","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.18713,39.429447,"California",2021,1,"United States of America","OBS1042769444","CLO","Glenn","Sacramento National Wildlife Refuge"
"817","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.08328,40.845882,"California",2021,1,"United States of America","OBS1049527250","CLO","Humboldt","Humboldt Bay--northeast tidal wetlands (Jacoby Creek mouth, observation deck, & bay trail)"
"818","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.8153,36.86967,"California",2021,1,"United States of America","OBS1050154063","CLO","Santa Cruz","West Beach Road at Shell Road"
"819","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.9383,33.5191,"California",2021,1,"United States of America","OBS1061123589","CLO","Riverside","Salton Sea--North Shore marina"
"820","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.25007,37.521053,"California",2021,1,"United States of America","OBS1062861733","CLO","San Mateo","Nob Hill Pond"
"821","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.898964,38.02972,"California",2021,1,"United States of America","OBS1056019317","CLO","Marin","Pt. Reyes--Limantour Spit"
"822","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-118.050735,33.702652,"California",2021,1,"United States of America","OBS1050257626","CLO","Orange","Bolsa Chica Ecological Reserve"
"823","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.13196,32.571404,"California",2021,1,"United States of America","OBS1054464565","CLO","San Diego","Seacoast Dr.--marsh edge"
"824","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.62269,33.178833,"California",2021,1,"United States of America","OBS1058840463","CLO","Imperial","Sonny Bono Salton Sea NWR--Rock Hill Trail"
"825","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27092,33.09359,"California",2021,1,"United States of America","OBS1056457347","CLO","San Diego","Batiquitos Lagoon--Cholla Point"
"826","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.51083,39.200893,"California",2021,1,"United States of America","OBS1056791076","CLO","Yuba","Hallwood Blvd"
"827","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.626495,37.17769,"California",2021,1,"United States of America","OBS1056818622","CLO","Merced","Merced NWR"
"828","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.83779,38.103497,"California",2021,1,"United States of America","OBS1063519119","CLO","Marin","Tomales Bay--S Bay Area Gia"
"829","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.65931,39.524284,"California",2021,1,"United States of America","OBS1046496066","CLO","Butte","Nelson Ave"
"830","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.18259,41.908154,"California",2021,1,"United States of America","OBS1053103898","CLO","Del Norte","Smith River Bottoms--Pala Rd."
"831","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.62663,38.548367,"California",2021,1,"United States of America","OBS1052861106","CLO","Yolo","Yolo Bypass Wildlife Area--Auto Tour Route"
"832","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.314766,37.890327,"California",2021,1,"United States of America","OBS1054488677","CLO","Alameda","McLaughlin Eastshore SP--Albany access"
"833","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.292145,37.56079,"California",2021,1,"United States of America","OBS1062343383","CLO","San Mateo","Parkside Aquatic Park, San Mateo US-CA"
"834","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.46778,39.329094,"California",2021,1,"United States of America","OBS1090831702","CLO","Yuba","South Honcut"
"835","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-116.35702,33.242706,"California",2021,1,"United States of America","OBS1047336675","CLO","San Diego","Borrego Springs--Resort and Country Club"
"836","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62203,37.167942,"California",2021,1,"United States of America","OBS1082990059","CLO","Merced","Merced NWR--Auto Loop"
"837","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.43949,38.265823,"California",2021,1,"United States of America","OBS1051800686","CLO","Sacramento","Cosumnes River Preserve"
"838","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.62034,37.18579,"California",2021,1,"United States of America","OBS1054068554","CLO","Merced","Merced National Wildlife Refuge, Merced US-CA 37.18579, -120.62034"
"839","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.44374,38.157692,"California",2021,1,"United States of America","OBS1063373486","CLO","San Joaquin","Woodbridge Ecological Reserve (Isenberg Crane Reserve)"
"840","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.292145,37.56079,"California",2021,1,"United States of America","OBS1063415803","CLO","San Mateo","Parkside Aquatic Park, San Mateo US-CA"
"841","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.27371,33.012005,"California",2021,1,"United States of America","OBS1062842977","CLO","San Diego","San Elijo Lagoon--Nature Center & adjacent trails"
"842","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-115.709625,33.07576,"California",2021,1,"United States of America","OBS1063446129","CLO","Imperial","Sonny Bono Salton Sea NWR--Vendel Rd."
"843","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.22184,32.759228,"California",2021,1,"United States of America","OBS1041718769","CLO","San Diego","San Diego River--estuary (Old Sea World Dr.)"
"844","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.69042,37.920986,"California",2021,1,"United States of America","OBS1055564620","CLO","Marin","Bolinas Lagoon--Pine Gulch"
"845","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09461,40.85736,"California",2021,1,"United States of America","OBS1055370184","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary"
"846","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.22812,32.750957,"California",2021,1,"United States of America","OBS1055960620","CLO","San Diego","Famosa Slough"
"847","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.09461,40.85736,"California",2021,1,"United States of America","OBS1051397238","CLO","Humboldt","Arcata Marsh and Wildlife Sanctuary"
"848","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.3118,37.89233,"California",2021,1,"United States of America","OBS1048176492","CLO","Alameda","Albany Mudflats"
"849","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.22459,37.49895,"California",2021,1,"United States of America","OBS1063467568","CLO","San Mateo","Bair Island Wildlife Refuge & Trail-Redwood City"
"850","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.87462,39.551548,"California",2021,1,"United States of America","OBS1056832018","CLO","Butte","Nelson Rd--West of Nelson"
"851","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-114.49892,33.699722,"California",2021,1,"United States of America","OBS1056153043","CLO","Riverside","Palo Verde Ecological Reserve"
"852","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-120.81,37.184,"California",2021,1,"United States of America","OBS1054097077","CLO","Merced","San Luis NWR--Tule Elk Tour Route"
"853","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.065056,32.555016,"California",2021,1,"United States of America","OBS1041710638","CLO","San Diego","Dairy Mart Rd.--main pond"
"854","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.44121,38.269745,"California",2021,1,"United States of America","OBS1078458335","CLO","Sacramento","Cosumnes River Preserve--Staging Area 2 and Boardwalk"
"855","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-121.74247,36.840477,"California",2021,1,"United States of America","OBS1053952802","CLO","Monterey","Elkhorn Slough--Estrada & North marsh and/or Kirby Park"
"856","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.562836,38.122574,"California",2021,1,"United States of America","OBS1052202931","CLO","Marin","Petaluma Marsh WA--Rush Creek Unit (accessed by Binford Rd or Pinheiro Fire Rd)"
"857","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.12794,37.479584,"California",2021,1,"United States of America","OBS1057106820","CLO","San Mateo","Ravenswood OSP and Cooley Landing Park"
"858","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.238945,32.75642,"California",2021,1,"United States of America","OBS1054803037","CLO","San Diego","San Diego River--Robb Field & mudflats"
"859","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.24738,37.752598,"California",2021,1,"United States of America","OBS1057037245","CLO","Alameda","Elsie Roemer Bird Sanctuary"
"860","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-117.1041,33.88545,"California",2021,1,"United States of America","OBS1049539777","CLO","Riverside","San Jacinto Wildlife Area"
"861","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.1565,39.42844,"California",2021,1,"United States of America","OBS1063981424","CLO","Glenn","Sacramento NWR--Auto Route & Visitor Center"
"862","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-122.10445,37.459167,"California",2021,1,"United States of America","OBS1054521589","CLO","Santa Clara","Palo Alto Baylands"
"863","HUMAN_OBSERVATION","Anas acuta Linnaeus, 1758","Anatidae","Anas",-124.096146,40.863976,"California",2021,1,"United States of America","OBS1056726332","CLO","Humboldt","Arcata Marsh--East & West Ponds"
